breakdown,breakdown_value,measure,sig,impact,insight,insight_type,score,iid,sid,fcpE_mds,fcpE_se,fcpE_iso,fcpE_tsne,x,y,rdcE_mds,rdcE_se,rdcE_iso,rdcE_tsne
Year,1999,CO2 (kt),0.9488453290000001,0.25070463600000004,Outlier,Shape,0.23787992300000002,193,1409,"[0.06311592928552413, 0.20132033262858787]","[0.005415763908574373, 0.007572706728325594]","[0.005670247851980595, 0.0009586541506336573]","[-7.922485828399658, 30.179141998291016]",-7.922485828399657,30.179141998291016,"[85.66158472098428, 35.48872018730591]","[0.005786439317735107, -0.008365930221779035]","[-0.18445435027313056, -0.005201468586043655]","[21.07323455810547, 0.3242601752281189]"
Energy Source,Natural Gas,CO2 (kt),0.49674836,0.25070463600000004,Attribution,Point,0.1245371169999999,237,1409,"[-0.07986778150628812, -0.040283112757443854]","[0.005415763908574379, 0.0075727067283255815]","[0.005670247851980603, 0.0009586541506336575]","[-7.3582763671875, 30.368783950805664]",-7.3582763671875,30.368783950805664,"[85.66158472098428, 35.48872018730591]","[0.005786439317735107, -0.008365930221779037]","[-0.18445435027313076, -0.005201468586042785]","[20.340993881225586, 0.45502930879592896]"
State,TX,CO2 (kt),0.158417216,0.25070463600000004,Attribution,Point,0.039715931,246,1409,"[0.0631134580851685, 0.2013188487684726]","[0.005415763908574369, 0.007572706728325582]","[0.0056702478519806, 0.0009586541506336583]","[-7.639215469360352, 29.761089324951172]",-7.6392154693603525,29.761089324951172,"[85.66158472098407, 35.48872018730614]","[0.005786439317735109, -0.008365930221779035]","[-0.1844543502731309, -0.005201468586044524]","[20.977294921875, 0.5463851094245911]"
Year,-1,SO2 kt,0.7868222909999999,0.25070463600000004,Trend,Shape,0.19725999600000002,335,1409,"[0.06311592928187622, 0.20132033262639745]","[0.005415763908574365, 0.007572706728325571]","[0.005670247851980598, 0.0009586541506336556]","[-7.271073818206787, 29.981292724609375]",-7.271073818206787,29.98129272460937,"[85.66158472098428, 35.48872018730591]","[0.0057864393177351125, -0.008365930221779018]","[-0.18445435027313065, -0.00520146858604322]","[20.744495391845703, -0.11678887158632278]"
Energy Source,Coal,SO2 kt,0.999997913,0.25070463600000004,Top1,Point,0.250704113,385,1409,"[-0.07986099749233373, -0.04024830930293602]","[0.005415763908574373, 0.007572706728325551]","[0.005670247851980598, 0.0009586541506336543]","[-7.252738952636719, 30.178627014160156]",-7.252738952636719,30.17862701416016,"[85.66158472098428, 35.48872018730591]","[0.0057864393177351, -0.008365930221779018]","[-0.18445435027313078, -0.005201468586043655]","[21.07187843322754, 0.3362105190753937]"
State,GA,SO2 kt,0.9879187429999999,0.25070463600000004,Top1,Point,0.247675809,387,1409,"[0.06311592928167159, 0.2013203326262745]","[0.005415763908574368, 0.0075727067283255815]","[0.005670247851980598, 0.0009586541506336569]","[-7.925271987915039, 30.157663345336914]",-7.925271987915039,30.157663345336914,"[85.66158472098428, 35.48872018730591]","[0.005786439317735103, -0.008365930221779005]","[-0.1844543502731307, -0.00520146858604409]","[20.739896774291992, -0.11727148294448853]"
Year,2003,SO2 kt,1.0,0.25070463600000004,Change Point,Shape,0.25070463600000004,442,1409,"[0.06311592928183293, 0.20132033262637145]","[0.0054157639085743725, 0.007572706728325582]","[0.005670247851980602, 0.0009586541506336598]","[-7.360110282897949, 29.85498046875]",-7.360110282897949,29.85498046875,"[85.66158472098428, 35.48872018730591]","[0.0057864393177351125, -0.008365930221779005]","[-0.18445435027313076, -0.005201468586043655]","[20.44744110107422, -0.040772225707769394]"
Year,1997,SO2 kt,0.936129487,0.25070463600000004,Outlier,Shape,0.2346920019999999,492,1409,"[0.06311592928171861, 0.20132033262630275]","[0.005415763908574376, 0.007572706728325575]","[0.005670247851980602, 0.0009586541506336598]","[-7.66018009185791, 30.453935623168945]",-7.66018009185791,30.453935623168945,"[85.66158472098428, 35.48872018730591]","[0.0057864393177351, -0.008365930221779023]","[-0.18445435027313076, -0.00520146858604409]","[20.456787109375, 0.5811235904693604]"
Energy Source,Coal,SO2 kt,0.521085115,0.25070463600000004,Attribution,Point,0.13063845400000001,543,1409,"[0.06311592928176461, 0.20132033262633042]","[0.0054157639085743664, 0.007572706728325595]","[0.0056702478519806, 0.0009586541506336563]","[-7.260962009429932, 30.213476181030273]",-7.2609620094299325,30.213476181030273,"[85.66158472098428, 35.48872018730591]","[0.005786439317735114, -0.008365930221779042]","[-0.18445435027313073, -0.00520146858604322]","[20.304611206054688, 0.24974286556243896]"
State,-1,CO2 (kt);SO2 kt,0.684087048,0.25070463600000004,Clustering,Compound Shape,0.172731057,640,1409,"[0.06311592928193697, 0.20132033262643387]","[0.00541576390857437, 0.007572706728325578]","[0.0056702478519806, 0.0009586541506336697]","[-7.660388469696045, 30.453880310058594]",-7.660388469696045,30.453880310058594,"[85.66158472098428, 35.48872018730591]","[0.005786439317735102, -0.008365930221779005]","[-0.18445435027313062, -0.00520146858604322]","[21.00600814819336, 0.031430933624506]"
State,-1,CO2 (kt);SO2 kt,0.2396032639999999,0.25070463600000004,Cross Measure Correlation,Compound,0.060069649,679,1409,"[-0.044985500346997755, -0.20410067891044573]","[0.005415763908574366, 0.007572706728325586]","[0.005670247851980602, 0.0009586541506336582]","[-7.853806972503662, 29.892045974731445]",-7.853806972503662,29.892045974731445,"[85.66158472098428, 35.48872018730591]","[0.0057864393177350995, -0.008365930221779042]","[-0.1844543502731306, -0.005201468586043655]","[20.307222366333008, 0.21498234570026398]"
Year,-1,CO2 (kt);SO2 kt,0.705984178,0.25070463600000004,Cross Measure Correlation,Compound,0.17699350600000002,690,1409,"[0.0631159292819576, 0.20132033262644633]","[0.005415763908574379, 0.007572706728325566]","[0.005670247851980598, 0.0009586541506336519]","[-7.863215446472168, 29.899375915527344]",-7.863215446472168,29.899375915527344,"[85.66158472098428, 35.48872018730591]","[0.005786439317735109, -0.008365930221779033]","[-0.1844543502731305, -0.00520146858604322]","[20.84547233581543, 0.6266036629676819]"
Year,-1,CO2 (kt),0.6380196770000001,0.051414132,Trend,Shape,0.032803228,34,16203,"[0.13893307885275277, -0.07950879004539067]","[0.005415763908574355, 0.006802331978405848]","[0.005670247851980603, 0.0009586541506336583]","[-9.792132377624512, 12.518147468566895]",-9.792132377624512,12.518147468566895,"[-12.417673214664319, -67.38812247305572]","[0.005786439317735115, 0.00017660318906778346]","[-0.18445435027313065, -0.005201468586043655]","[-5.400575160980225, -1.7129532098770142]"
Year,2010,CO2 (kt),1.0,0.051414132,Change Point,Shape,0.051414132,140,16203,"[0.15956787364281147, 0.0018260918797367385]","[0.005415763908574354, 0.006802331978405834]","[0.0056702478519806004, 0.0009586541506336567]","[-9.792061805725098, 12.51846694946289]",-9.792061805725098,12.51846694946289,"[-12.417673214664319, -67.38812247305572]","[0.005786439317735126, 0.00017660318906778983]","[-0.18445435027313062, -0.005201468586043655]","[-5.400568962097168, -1.7129451036453247]"
Year,1998,CO2 (kt),0.941710858,0.051414132,Outlier,Shape,0.048417246,173,16203,"[0.1595668382413963, 0.00182526875037557]","[0.005415763908574369, 0.006802331978405829]","[0.005670247851980595, 0.0009586541506336612]","[-9.792060852050781, 12.51845645904541]",-9.79206085205078,12.51845645904541,"[-12.417673214664328, -67.38812247305572]","[0.005786439317735107, 0.00017660318906778728]","[-0.18445435027313056, -0.005201468586042785]","[-5.400575160980225, -1.7129534482955933]"
Year,-1,SO2 kt,0.9769870490000001,0.051414132,Trend,Shape,0.0502309409999999,344,16203,"[0.15956679740600116, 0.001825236285709898]","[0.005415763908574371, 0.006802331978405831]","[0.005670247851980603, 0.0009586541506336548]","[-9.792133331298828, 12.518148422241211]",-9.792133331298828,12.518148422241213,"[-12.417673214664319, -67.38812247305572]","[0.005786439317735107, 0.00017660318906778576]","[-0.18445435027313076, -0.005201468586044524]","[-5.400575637817383, -1.7129534482955933]"
State,OH,SO2 kt,0.999717648,0.051414132,Top1,Point,0.051399615,358,16203,"[0.13893307921135664, -0.07950879079830704]","[0.00541576390857437, 0.006802331978405842]","[0.005670247851980604, 0.0009586541506336576]","[-9.792060852050781, 12.518457412719727]",-9.79206085205078,12.518457412719727,"[-12.417673214664319, -67.38812247305572]","[0.005786439317735105, 0.00017660318906778322]","[-0.18445435027313056, -0.00520146858604322]","[-5.400575160980225, -1.7129532098770142]"
Year,2009,SO2 kt,1.0,0.051414132,Change Point,Shape,0.051414132,439,16203,"[0.159566399119005, 0.0018249196379979556]","[0.005415763908574366, 0.006802331978405843]","[0.0056702478519806, 0.0009586541506336573]","[-9.792060852050781, 12.518487930297852]",-9.79206085205078,12.518487930297852,"[-12.41767321466453, -67.38812247305454]","[0.005786439317735099, 0.00017660318906777964]","[-0.1844543502731306, -0.00520146858604322]","[-5.400575160980225, -1.712946891784668]"
Year,1991,SO2 kt,0.9358449459999999,0.051414132,Outlier,Shape,0.048115655,494,16203,"[0.1389330787942768, -0.07950878992261616]","[0.005415763908574364, 0.006802331978405839]","[0.005670247851980597, 0.0009586541506336569]","[-9.792059898376465, 12.518511772155762]",-9.792059898376463,12.518511772155762,"[-12.417673214664442, -67.38812247305506]","[0.005786439317735109, 0.00017660318906779083]","[-0.18445435027313076, -0.00520146858604322]","[-5.400575637817383, -1.7129534482955933]"
State,-1,CO2 (kt);SO2 kt,0.7768515779999999,0.051414132,Clustering,Compound Shape,0.029318599,621,16203,"[0.15956685609528282, 0.0018252829444195052]","[0.005415763908574371, 0.006802331978405822]","[0.005670247851980602, 0.0009586541506336571]","[-9.792051315307617, 12.518157958984375]",-9.792051315307617,12.518157958984375,"[-12.41767321466453, -67.38812247305454]","[0.005786439317735114, 0.00017660318906778728]","[-0.18445435027313076, -0.005201468586043655]","[-5.400575160980225, -1.7129532098770142]"
State,-1,CO2 (kt);SO2 kt,0.745194875,0.051414132,Cross Measure Correlation,Compound,0.038313547,670,16203,"[0.15956586393713318, 0.0018244941429707351]","[0.00541576390857437, 0.006802331978405827]","[0.005670247851980602, 0.0009586541506336586]","[-9.792060852050781, 12.518485069274902]",-9.79206085205078,12.518485069274902,"[-12.417673214664534, -67.38812247305448]","[0.005786439317735122, 0.00017660318906778294]","[-0.1844543502731309, -0.00520146858604409]","[-5.400575160980225, -1.7129533290863037]"
Year,-1,CO2 (kt);SO2 kt,0.650993489,0.051414132,Cross Measure Correlation,Compound,0.033470265,694,16203,"[0.1389330790593326, -0.07950879047912039]","[0.0054157639085743794, 0.006802331978405828]","[0.005670247851980603, 0.0009586541506336549]","[-9.792061805725098, 12.518484115600586]",-9.792061805725098,12.518484115600586,"[-12.417673214664534, -67.38812247305448]","[0.005786439317735137, 0.00017660318906778498]","[-0.184454350273131, -0.005201468586043655]","[-5.400568962097168, -1.7129451036453247]"
Year,-1,CO2 (kt),0.77076958,0.170278939,Trend,Shape,0.131245826,35,1412,"[0.06406678095585719, 0.06983945095879335]","[0.005415763908574373, -0.00031815702119941604]","[0.005670247851980604, 0.0009586541506336553]","[19.97609519958496, 5.929542064666748]",19.97609519958496,5.929542064666747,"[32.61610782938527, 24.742436995684727]","[0.005786439317735103, 0.00801161315790908]","[-0.18445435027313095, -0.005201468586044524]","[-21.208646774291992, 13.1386137008667]"
Energy Source,Coal,CO2 (kt),1.0,0.170278939,Top1,Point,0.170278939,88,1412,"[0.06406800419353306, 0.06984090161808112]","[0.005415763908574369, -0.00031815702119941376]","[0.0056702478519806004, 0.0009586541506336635]","[19.4940185546875, 5.499265193939209]",19.4940185546875,5.499265193939209,"[32.6161078293845, 24.742436995684688]","[0.00578643931773511, 0.008011613157909084]","[-0.18445435027313065, -0.00520146858604409]","[-21.73362159729004, 13.335711479187012]"
State,TX,CO2 (kt),0.999999877,0.170278939,Top1,Point,0.170278918,92,1412,"[0.06406242752615386, 0.06983428791600721]","[0.00541576390857437, -0.0003181570211994126]","[0.005670247851980602, 0.0009586541506336552]","[19.486108779907227, 5.573479652404785]",19.486108779907227,5.573479652404785,"[32.616107829014375, 24.742436995675565]","[0.005786439317735111, 0.008011613157909117]","[-0.18445435027313073, -0.00520146858604409]","[-21.277795791625977, 12.621840476989746]"
Year,1999,CO2 (kt),1.0,0.170278939,Change Point,Shape,0.170278939,133,1412,"[0.033324437397168866, -0.13133260675167957]","[0.005415763908574376, -0.00031815702119940455]","[0.005670247851980604, 0.000958654150633658]","[20.19414710998535, 5.777889251708984]",20.19414710998535,5.7778892517089835,"[32.6161078293848, 24.74243699568469]","[0.005786439317735104, 0.00801161315790907]","[-0.1844543502731306, -0.005201468586043655]","[-21.3980655670166, 13.315947532653809]"
Year,2007,CO2 (kt),0.8711972809999999,0.170278939,Outlier,Shape,0.148346548,183,1412,"[0.03332443166197488, -0.13133258661430994]","[0.005415763908574364, -0.0003181570211993954]","[0.005670247851980603, 0.0009586541506336604]","[19.63508415222168, 5.247886657714844]",19.63508415222168,5.247886657714844,"[32.6161078293847, 24.7424369956847]","[0.005786439317735112, 0.008011613157909082]","[-0.18445435027313095, -0.005201468586043655]","[-21.161849975585938, 13.027989387512207]"
Energy Source,Coal,CO2 (kt),0.730610477,0.170278939,Attribution,Point,0.1244075769999999,248,1412,"[0.06406682930891443, 0.06983950830184958]","[0.00541576390857436, -0.0003181570211994172]","[0.005670247851980606, 0.0009586541506336599]","[19.502685546875, 5.665908336639404]",19.502685546875,5.665908336639403,"[32.616107829384795, 24.74243699568468]","[0.005786439317735102, 0.008011613157909082]","[-0.18445435027313078, -0.00520146858604322]","[-21.158248901367188, 12.85781478881836]"
Year,-1,SO2 kt,0.2084391139999999,0.170278939,Trend,Shape,0.035492791,332,1412,"[0.03332443677572123, -0.13133260456984897]","[0.0054157639085743725, -0.00031815702119940915]","[0.0056702478519806004, 0.0009586541506336567]","[20.246023178100586, 5.523614406585693]",20.246023178100586,5.523614406585693,"[32.61610782900211, 24.742436995675224]","[0.005786439317735104, 0.00801161315790908]","[-0.1844543502731309, -0.00520146858604322]","[-21.22895050048828, 12.681323051452637]"
Year,2003,SO2 kt,0.364809414,0.170278939,Top1,Point,0.06211936,367,1412,"[0.06406730846093524, 0.06984007653969272]","[0.005415763908574371, -0.00031815702119940113]","[0.005670247851980602, 0.000958654150633657]","[20.176477432250977, 5.343445301055908]",20.176477432250977,5.343445301055908,"[32.61610782938477, 24.74243699568468]","[0.005786439317735107, 0.008011613157909082]","[-0.18445435027313056, -0.005201468586042785]","[-21.886598587036133, 13.217501640319824]"
State,PA,SO2 kt,1.0,0.170278939,Top1,Point,0.170278939,373,1412,"[0.06406680582582926, 0.0698394804527019]","[0.005415763908574374, -0.0003181570211994126]","[0.005670247851980594, 0.0009586541506336554]","[20.108213424682617, 5.876581192016602]",20.108213424682614,5.8765811920166025,"[32.616107829384944, 24.742436995684738]","[0.005786439317735106, 0.00801161315790907]","[-0.1844543502731306, -0.005201468586043655]","[-21.541439056396484, 12.499443054199219]"
Energy Source,Coal,SO2 kt,1.0,0.170278939,Top1,Point,0.170278939,394,1412,"[0.06406653620207207, 0.06983916069776842]","[0.005415763908574374, -0.0003181570211994057]","[0.0056702478519806004, 0.0009586541506336548]","[19.79047966003418, 5.1881914138793945]",19.79047966003418,5.1881914138793945,"[32.61610782899889, 24.742436995675078]","[0.005786439317735103, 0.008011613157909096]","[-0.18445435027313065, -0.00520146858604409]","[-21.68974494934082, 13.351808547973633]"
Year,1998,SO2 kt,1.0,0.170278939,Change Point,Shape,0.170278939,432,1412,"[0.06406676031599585, 0.06983942648148983]","[0.005415763908574369, -0.00031815702119941376]","[0.005670247851980604, 0.0009586541506336578]","[19.621854782104492, 5.858693599700928]",19.62185478210449,5.858693599700928,"[32.61610782938517, 24.742436995684866]","[0.005786439317735108, 0.00801161315790906]","[-0.18445435027313095, -0.005201468586043655]","[-21.367231369018555, 13.300366401672363]"
Year,2003,SO2 kt,0.929300311,0.170278939,Outlier,Shape,0.158240271,482,1412,"[0.033324425280222864, -0.13133256420660475]","[0.005415763908574378, -0.0003181570211994126]","[0.005670247851980597, 0.0009586541506336547]","[19.98749351501465, 5.202391147613525]",19.98749351501465,5.202391147613525,"[32.616107828905896, 24.74243699567268]","[0.0057864393177351064, 0.008011613157909065]","[-0.1844543502731307, -0.005201468586043655]","[-21.998947143554688, 12.996576309204102]"
State,PA,SO2 kt,0.314123168,0.170278939,Attribution,Point,0.05348856,520,1412,"[0.06406670855504076, 0.06983936509670709]","[0.005415763908574378, -0.00031815702119940915]","[0.005670247851980603, 0.0009586541506336608]","[20.24654197692871, 5.575839996337891]",20.24654197692871,5.5758399963378915,"[32.616107829008214, 24.742436995675217]","[0.005786439317735108, 0.00801161315790905]","[-0.18445435027313076, -0.005201468586043655]","[-21.789209365844727, 12.561620712280273]"
