sid,cid
36244,44
36891,44
38885,44
39533,44
41537,44
42253,44
44385,44
45102,44
47235,44
48252,44
50710,44
51728,44
0,45
10,45
65,45
121,45
404,45
452,45
716,45
814,45
1682,45
1724,45
1892,45
1986,45
2697,45
2783,45
3420,45
3658,45
5155,45
5559,45
7163,45
7568,45
9175,45
9818,45
11816,45
12460,45
14464,45
15180,45
17312,45
18029,45
20162,45
21179,45
23637,45
24655,45
27074,45
27084,45
27139,45
27195,45
27478,45
27526,45
27790,45
27888,45
28756,45
28798,45
28966,45
29060,45
29771,45
29857,45
30494,45
30732,45
32229,45
32633,45
34237,45
34642,45
36249,45
36892,45
38890,45
39534,45
41538,45
42254,45
44386,45
45103,45
47236,45
48253,45
50711,45
51729,45
0,46
27,46
74,46
122,46
402,46
453,46
721,46
815,46
1682,46
1725,46
1912,46
1987,46
2694,46
2784,46
3421,46
3659,46
5156,46
5560,46
7164,46
7569,46
9176,46
9819,46
11817,46
12461,46
14465,46
15181,46
17313,46
18030,46
20163,46
21180,46
23638,46
24656,46
27074,46
27101,46
27148,46
27196,46
27476,46
27527,46
27795,46
27889,46
28756,46
28799,46
28986,46
29061,46
29768,46
29858,46
30495,46
30733,46
32230,46
32634,46
34238,46
34643,46
36250,46
36893,46
38891,46
39535,46
41539,46
42255,46
44387,46
45104,46
47237,46
48254,46
50712,46
51730,46
0,47
28,47
65,47
123,47
402,47
454,47
694,47
816,47
1682,47
1726,47
1892,47
1988,47
2694,47
2785,47
3386,47
3660,47
5157,47
5561,47
7165,47
7570,47
9177,47
9820,47
11818,47
12462,47
14466,47
15182,47
17314,47
18031,47
20164,47
21181,47
23639,47
24657,47
27074,47
27102,47
27139,47
27197,47
27476,47
27528,47
27768,47
27890,47
28756,47
28800,47
28966,47
29062,47
29768,47
29859,47
30460,47
30734,47
32231,47
32635,47
34239,47
34644,47
36251,47
36894,47
38892,47
39536,47
41540,47
42256,47
44388,47
45105,47
47238,47
48255,47
50713,47
51731,47
0,48
13,48
66,48
124,48
402,48
427,48
696,48
817,48
1682,48
1702,48
1897,48
1989,48
2694,48
2754,48
3422,48
3661,48
5122,48
5562,48
7130,48
7571,48
9141,48
9821,48
11782,48
12463,48
14467,48
15183,48
17315,48
18032,48
20165,48
21182,48
23640,48
24658,48
27074,48
27087,48
27140,48
27198,48
27476,48
27501,48
27770,48
27891,48
28756,48
28776,48
28971,48
29063,48
29768,48
29828,48
30496,48
30735,48
32196,48
32636,48
34204,48
34645,48
36215,48
36895,48
38856,48
39537,48
41541,48
42257,48
44389,48
45106,48
47239,48
48256,48
50714,48
51732,48
0,49
23,49
65,49
112,49
402,49
446,49
694,49
805,49
1682,49
1718,49
1892,49
1977,49
2694,49
2775,49
3386,49
3649,49
5151,49
5550,49
7159,49
7559,49
9171,49
9809,49
11812,49
12451,49
14458,49
15171,49
17306,49
18020,49
20156,49
21170,49
23631,49
24646,49
27074,49
27097,49
27139,49
27186,49
27476,49
27520,49
27768,49
27879,49
28756,49
28792,49
28966,49
29051,49
29768,49
29849,49
30460,49
30723,49
32225,49
32624,49
34233,49
34633,49
36245,49
36883,49
38886,49
39525,49
41532,49
42245,49
44380,49
45094,49
47230,49
48244,49
50705,49
51720,49
0,50
5,50
66,50
95,50
402,50
455,50
696,50
818,50
1683,50
1705,50
1893,50
1959,50
2706,50
2786,50
3423,50
3662,50
5158,50
5563,50
7166,50
7572,50
9178,50
9822,50
11819,50
12464,50
14468,50
15184,50
17316,50
18033,50
20166,50
21183,50
23641,50
24659,50
27074,50
27079,50
27140,50
27169,50
27476,50
27529,50
27770,50
27892,50
28757,50
28779,50
28967,50
29033,50
29780,50
29860,50
30497,50
30736,50
32232,50
32637,50
34240,50
34646,50
36252,50
36896,50
38893,50
39538,50
41542,50
42258,50
44390,50
45107,50
47240,50
48257,50
50715,50
51733,50
0,51
24,51
69,51
125,51
403,51
456,51
722,51
819,51
1683,51
1727,51
1900,51
1990,51
2695,51
2787,51
3424,51
3663,51
5159,51
5564,51
7167,51
7573,51
9179,51
9823,51
11820,51
12465,51
14469,51
15185,51
17317,51
18034,51
20167,51
21184,51
23642,51
24660,51
27074,51
27098,51
27143,51
27199,51
27477,51
27530,51
27796,51
27893,51
28757,51
28801,51
28974,51
29064,51
29769,51
29861,51
30498,51
30737,51
32233,51
32638,51
34241,51
34647,51
36253,51
36897,51
38894,51
39539,51
41543,51
42259,51
44391,51
45108,51
47241,51
48258,51
50716,51
51734,51
0,52
13,52
66,52
124,52
404,52
438,52
699,52
820,52
1688,52
1728,52
1911,52
1991,52
2712,52
2788,52
3425,52
3664,52
5160,52
5565,52
7168,52
7574,52
9180,52
9824,52
11821,52
12466,52
14470,52
15186,52
17318,52
18035,52
20168,52
21185,52
23643,52
24661,52
27074,52
27087,52
27140,52
27198,52
27478,52
27512,52
27773,52
27894,52
28763,52
28802,52
28989,52
29065,52
29786,52
29862,52
30499,52
30738,52
32234,52
32639,52
34242,52
34648,52
36254,52
36898,52
38895,52
39540,52
41544,52
42260,52
44392,52
45109,52
47242,52
48259,52
50717,52
51735,52
0,53
14,53
66,53
126,53
402,53
457,53
696,53
821,53
1682,53
1704,53
1897,53
1992,53
2694,53
2789,53
3422,53
3665,53
5122,53
5566,53
7130,53
7575,53
9141,53
9825,53
11782,53
12467,53
14467,53
15187,53
17315,53
18036,53
20165,53
21186,53
23640,53
24662,53
27074,53
27088,53
27140,53
27200,53
27476,53
27531,53
27770,53
27895,53
28756,53
28803,53
28971,53
29066,53
29768,53
29863,53
30496,53
30739,53
32196,53
32640,53
34204,53
34649,53
36215,53
36899,53
38856,53
39541,53
41541,53
42261,53
44389,53
45110,53
47239,53
48260,53
50714,53
51736,53
0,54
13,54
66,54
124,54
403,54
458,54
695,54
822,54
1683,54
1711,54
1893,54
1993,54
2695,54
2790,54
3387,54
3666,54
5135,54
5567,54
7143,54
7576,54
9154,54
9826,54
11795,54
12468,54
14440,54
15188,54
17288,54
18037,54
20138,54
21187,54
23613,54
24663,54
27074,54
27087,54
27140,54
27198,54
27477,54
27532,54
27769,54
27896,54
28757,54
28785,54
28967,54
29067,54
29769,54
29864,54
30461,54
30740,54
32209,54
32641,54
34217,54
34650,54
36228,54
36900,54
38869,54
39542,54
41514,54
42262,54
44362,54
45111,54
47212,54
48261,54
50687,54
51737,54
0,55
7,55
66,55
84,55
404,55
419,55
699,55
775,55
1683,55
1708,55
1893,55
1994,55
2707,55
2776,55
3426,55
3667,55
5161,55
5568,55
7169,55
7577,55
9181,55
9827,55
11822,55
12469,55
14471,55
15189,55
17319,55
18038,55
20169,55
21188,55
23644,55
24664,55
27074,55
27081,55
27140,55
27158,55
27478,55
27493,55
27773,55
27849,55
28757,55
28782,55
28967,55
29068,55
29781,55
29850,55
30500,55
30741,55
32235,55
32642,55
34243,55
34651,55
36255,55
36901,55
38896,55
39543,55
41545,55
42263,55
44393,55
45112,55
47243,55
48262,55
50718,55
51738,55
0,56
29,56
68,56
127,56
402,56
459,56
718,56
823,56
1684,56
1730,56
1905,56
1995,56
2696,56
2791,56
3415,56
3668,56
5150,56
5569,56
7158,56
7578,56
9170,56
9828,56
11811,56
12470,56
14457,56
15190,56
17305,56
18039,56
20155,56
21189,56
23630,56
24665,56
27074,56
27103,56
27142,56
27201,56
27476,56
27533,56
27792,56
27897,56
28758,56
28804,56
28979,56
29069,56
29770,56
29865,56
30489,56
30742,56
32224,56
32643,56
34232,56
34652,56
36244,56
36902,56
38885,56
39544,56
41531,56
42264,56
44379,56
45113,56
47229,56
48263,56
50704,56
51739,56
0,57
9,57
70,57
99,57
405,57
421,57
723,57
824,57
1683,57
1697,57
1909,57
1963,57
2698,57
2748,57
3427,57
3669,57
5131,57
5570,57
7139,57
7579,57
9182,57
9829,57
11823,57
12471,57
14472,57
15191,57
17320,57
18040,57
20170,57
21190,57
23645,57
24666,57
27075,57
27104,57
27144,57
27202,57
27482,57
27534,57
27797,57
27898,57
28761,57
28805,57
28990,57
29070,57
29778,57
29866,57
30501,57
30743,57
32236,57
32644,57
34244,57
34653,57
36256,57
36903,57
38897,57
39545,57
41546,57
42265,57
44394,57
45114,57
47244,57
48264,57
50719,57
51740,57
0,58
5,58
65,58
107,58
404,58
417,58
716,58
825,58
1682,58
1693,58
1892,58
1972,58
2697,58
2744,58
3420,58
3670,58
5148,58
5571,58
7156,58
7580,58
9168,58
9830,58
11809,58
12472,58
14473,58
15192,58
17321,58
18041,58
20171,58
21191,58
23646,58
24667,58
27074,58
27079,58
27139,58
27181,58
27478,58
27491,58
27790,58
27899,58
28756,58
28767,58
28966,58
29046,58
29771,58
29818,58
30494,58
30744,58
32222,58
32645,58
34230,58
34654,58
36242,58
36904,58
38883,58
39546,58
41547,58
42266,58
44395,58
45115,58
47245,58
48265,58
50720,58
51741,58
0,59
20,59
65,59
129,59
402,59
461,59
694,59
826,59
1683,59
1732,59
1913,59
1997,59
2706,59
2793,59
3428,59
3671,59
5163,59
5572,59
7171,59
7581,59
9183,59
9831,59
11824,59
12473,59
14474,59
15193,59
17322,59
18042,59
20172,59
21192,59
23647,59
24668,59
27074,59
27094,59
27139,59
27203,59
27476,59
27535,59
27768,59
27900,59
28757,59
28806,59
28987,59
29071,59
29780,59
29867,59
30502,59
30745,59
32237,59
32646,59
34245,59
34655,59
36257,59
36905,59
38898,59
39547,59
41548,59
42267,59
44396,59
45116,59
47246,59
48266,59
50721,59
51742,59
0,60
31,60
65,60
130,60
406,60
462,60
706,60
827,60
1682,60
1733,60
1892,60
1998,60
2703,60
2794,60
3401,60
3672,60
5134,60
5573,60
7142,60
7582,60
9153,60
9832,60
11794,60
12474,60
14439,60
15194,60
17287,60
18043,60
20137,60
21193,60
23612,60
24669,60
27074,60
27105,60
27139,60
27204,60
27483,60
27536,60
27789,60
27901,60
28756,60
28807,60
28966,60
29072,60
29784,60
29868,60
30486,60
30746,60
32238,60
32647,60
34246,60
34656,60
36258,60
36906,60
38899,60
39548,60
41549,60
42268,60
44397,60
45117,60
47247,60
48267,60
50722,60
51743,60
0,61
32,61
69,61
131,61
403,61
463,61
722,61
828,61
1683,61
1734,61
1900,61
1999,61
2695,61
2795,61
3424,61
3673,61
5165,61
5574,61
7173,61
7583,61
9185,61
9833,61
11826,61
12475,61
14476,61
15195,61
17324,61
18044,61
20174,61
21194,61
23649,61
24670,61
27074,61
27106,61
27143,61
27205,61
27477,61
27537,61
27796,61
27902,61
28757,61
28808,61
28974,61
29073,61
29769,61
29869,61
30498,61
30747,61
32239,61
32648,61
34247,61
34657,61
36259,61
36907,61
38900,61
39549,61
41550,61
42269,61
44398,61
45118,61
47248,61
48268,61
50723,61
51744,61
0,62
33,62
65,62
132,62
404,62
464,62
716,62
829,62
1682,62
1735,62
1892,62
2000,62
2697,62
2796,62
3420,62
3674,62
5166,62
5575,62
7174,62
7584,62
9186,62
9834,62
11827,62
12476,62
14477,62
15196,62
17325,62
18045,62
20175,62
21195,62
23650,62
24671,62
27074,62
27107,62
27139,62
27206,62
27478,62
27538,62
27790,62
27903,62
28756,62
28809,62
28966,62
29074,62
29771,62
29870,62
30494,62
30748,62
32240,62
32649,62
34248,62
34658,62
36260,62
36908,62
38901,62
39550,62
41551,62
42270,62
44399,62
45119,62
47249,62
48269,62
50724,62
51745,62
0,63
31,63
65,63
130,63
402,63
465,63
694,63
830,63
1682,63
1733,63
1892,63
1998,63
2694,63
2797,63
3386,63
3675,63
5134,63
5573,63
7142,63
7582,63
9187,63
9835,63
11828,63
12477,63
14439,63
15194,63
17287,63
18043,63
20176,63
21196,63
23651,63
24672,63
27075,63
27108,63
27146,63
27207,63
27484,63
27539,63
27798,63
27904,63
28760,63
28810,63
28980,63
29075,63
29785,63
29871,63
30503,63
30749,63
32208,63
32650,63
34216,63
34659,63
36261,63
36909,63
38902,63
39551,63
41513,63
42271,63
44361,63
45120,63
47250,63
48270,63
50725,63
51746,63
0,64
9,64
66,64
119,64
402,64
445,64
696,64
831,64
1682,64
1737,64
1897,64
2002,64
2694,64
2798,64
3422,64
3676,64
5167,64
5577,64
7175,64
7586,64
9188,64
9836,64
11829,64
12478,64
14478,64
15198,64
17326,64
18047,64
20177,64
21197,64
23652,64
24673,64
27074,64
27083,64
27140,64
27193,64
27476,64
27519,64
27770,64
27905,64
28756,64
28811,64
28971,64
29076,64
29768,64
29872,64
30496,64
30750,64
32241,64
32651,64
34249,64
34660,64
36262,64
36910,64
38903,64
39552,64
41552,64
42272,64
44400,64
45121,64
47251,64
48271,64
50726,64
51747,64
0,65
13,65
69,65
134,65
403,65
458,65
722,65
832,65
1683,65
1711,65
1900,65
2003,65
2695,65
2790,65
3424,65
3677,65
5165,65
5578,65
7173,65
7587,65
9185,65
9837,65
11826,65
12479,65
14476,65
15199,65
17324,65
18048,65
20174,65
21198,65
23649,65
24674,65
27074,65
27087,65
27143,65
27208,65
27477,65
27532,65
27796,65
27906,65
28757,65
28785,65
28974,65
29077,65
29769,65
29864,65
30498,65
30751,65
32239,65
32652,65
34247,65
34661,65
36259,65
36911,65
38900,65
39553,65
41550,65
42273,65
44398,65
45122,65
47248,65
48272,65
50723,65
51748,65
0,66
29,66
66,66
135,66
403,66
466,66
695,66
833,66
1683,66
1738,66
1893,66
2004,66
2695,66
2799,66
3387,66
3678,66
5135,66
5579,66
7143,66
7588,66
9154,66
9838,66
11795,66
12480,66
14440,66
15200,66
17288,66
18049,66
20138,66
21199,66
23613,66
24675,66
27074,66
27103,66
27140,66
27209,66
27477,66
27540,66
27769,66
27907,66
28757,66
28812,66
28967,66
29078,66
29769,66
29873,66
30461,66
30752,66
32209,66
32653,66
34217,66
34662,66
36228,66
36912,66
38869,66
39554,66
41514,66
42274,66
44362,66
45123,66
47212,66
48273,66
50687,66
51749,66
0,67
33,67
67,67
136,67
404,67
464,67
697,67
834,67
1682,67
1735,67
1895,67
2005,67
2697,67
2796,67
3389,67
3679,67
5130,67
5580,67
7138,67
7589,67
9189,67
9839,67
11830,67
12481,67
14479,67
15201,67
17327,67
18050,67
20178,67
21200,67
23653,67
24676,67
27074,67
27107,67
27141,67
27210,67
27478,67
27538,67
27771,67
27908,67
28756,67
28809,67
28969,67
29079,67
29771,67
29870,67
30463,67
30753,67
32204,67
32654,67
34212,67
34663,67
36263,67
36913,67
38904,67
39555,67
41553,67
42275,67
44401,67
45124,67
47252,67
48274,67
50727,67
51750,67
0,68
5,68
74,68
137,68
402,68
455,68
721,68
835,68
1682,68
1693,68
1912,68
2006,68
2694,68
2800,68
3421,68
3680,68
5168,68
5581,68
7176,68
7590,68
9190,68
9840,68
11831,68
12482,68
14480,68
15202,68
17328,68
18051,68
20179,68
21201,68
23654,68
24677,68
27074,68
27079,68
27148,68
27211,68
27476,68
27529,68
27795,68
27909,68
28756,68
28767,68
28986,68
29080,68
29768,68
29874,68
30495,68
30754,68
32242,68
32655,68
34250,68
34664,68
36264,68
36914,68
38905,68
39556,68
41554,68
42276,68
44402,68
45125,68
47253,68
48275,68
50728,68
51751,68
0,69
4,69
67,69
91,69
402,69
416,69
710,69
836,69
1683,69
1739,69
1899,69
2007,69
2706,69
2801,69
3407,69
3681,69
5126,69
5582,69
7134,69
7591,69
9158,69
9841,69
11799,69
12483,69
14431,69
15203,69
17279,69
18052,69
20180,69
21202,69
23655,69
24678,69
27075,69
27109,69
27147,69
27212,69
27484,69
27541,69
27794,69
27910,69
28761,69
28813,69
28981,69
29081,69
29787,69
29875,69
30504,69
30755,69
32210,69
32656,69
34218,69
34665,69
36265,69
36915,69
38906,69
39557,69
41515,69
42277,69
44363,69
45126,69
47254,69
48276,69
50729,69
51752,69
0,70
3,70
67,70
103,70
402,70
439,70
710,70
796,70
1683,70
1691,70
1899,70
2008,70
2706,70
2802,70
3407,70
3682,70
5126,70
5540,70
7134,70
7549,70
9158,70
9799,70
11799,70
12441,70
14431,70
15204,70
17279,70
18053,70
20180,70
21203,70
23655,70
24679,70
27075,70
27085,70
27147,70
27213,70
27484,70
27542,70
27794,70
27911,70
28761,70
28814,70
28981,70
29082,70
29787,70
29876,70
30504,70
30756,70
32210,70
32657,70
34218,70
34666,70
36265,70
36916,70
38906,70
39558,70
41515,70
42278,70
44363,70
45127,70
47254,70
48277,70
50729,70
51753,70
0,71
25,71
66,71
140,71
402,71
448,71
696,71
838,71
1683,71
1741,71
1893,71
2009,71
2706,71
2803,71
3423,71
3683,71
5158,71
5584,71
7166,71
7593,71
9178,71
9843,71
11819,71
12485,71
14468,71
15205,71
17316,71
18054,71
20166,71
21204,71
23641,71
24680,71
27074,71
27110,71
27140,71
27214,71
27476,71
27543,71
27770,71
27912,71
28757,71
28815,71
28967,71
29083,71
29780,71
29877,71
30497,71
30757,71
32232,71
32658,71
34240,71
34667,71
36252,71
36917,71
38893,71
39559,71
41542,71
42279,71
44390,71
45128,71
47240,71
48278,71
50715,71
51754,71
0,72
13,72
69,72
134,72
405,72
470,72
701,72
839,72
1682,72
1702,72
1902,72
2010,72
2714,72
2804,72
3431,72
3684,72
5169,72
5585,72
7177,72
7594,72
9192,72
9844,72
11833,72
12486,72
14481,72
15206,72
17329,72
18055,72
20181,72
21205,72
23656,72
24681,72
27074,72
27087,72
27143,72
27208,72
27479,72
27544,72
27775,72
27913,72
28756,72
28776,72
28976,72
29084,72
29788,72
29878,72
30505,72
30758,72
32243,72
32659,72
34251,72
34668,72
36266,72
36918,72
38907,72
39560,72
41555,72
42280,72
44403,72
45129,72
47255,72
48279,72
50730,72
51755,72
0,73
6,73
66,73
104,73
402,73
471,73
696,73
840,73
1684,73
1742,73
1894,73
2011,73
2696,73
2805,73
3388,73
3685,73
5158,73
5586,73
7166,73
7595,73
9178,73
9845,73
11819,73
12487,73
14482,73
15207,73
17330,73
18056,73
20182,73
21206,73
23657,73
24682,73
27074,73
27080,73
27140,73
27215,73
27476,73
27545,73
27770,73
27914,73
28758,73
28816,73
28968,73
29085,73
29770,73
29879,73
30462,73
30759,73
32232,73
32660,73
34240,73
34669,73
36252,73
36919,73
38893,73
39561,73
41556,73
42281,73
44404,73
45130,73
47256,73
48280,73
50731,73
51756,73
0,74
9,74
65,74
142,74
402,74
445,74
694,74
841,74
1682,74
1737,74
1892,74
2012,74
2694,74
2798,74
3386,74
3686,74
5170,74
5587,74
7178,74
7596,74
9193,74
9846,74
11834,74
12488,74
14483,74
15208,74
17331,74
18057,74
20183,74
21207,74
23658,74
24683,74
27075,74
27104,74
27146,74
27216,74
27484,74
27546,74
27798,74
27915,74
28760,74
28817,74
28980,74
29086,74
29785,74
29880,74
30503,74
30760,74
32244,74
32661,74
34252,74
34670,74
36267,74
36920,74
38908,74
39562,74
41557,74
42282,74
44405,74
45131,74
47257,74
48281,74
50732,74
51757,74
0,75
9,75
66,75
119,75
402,75
445,75
696,75
831,75
1682,75
1737,75
1897,75
2002,75
2694,75
2798,75
3422,75
3676,75
5158,75
5588,75
7166,75
7597,75
9178,75
9847,75
11819,75
12489,75
14484,75
15209,75
17332,75
18058,75
20184,75
21208,75
23659,75
24684,75
27074,75
27083,75
27140,75
27193,75
27476,75
27519,75
27770,75
27905,75
28756,75
28811,75
28971,75
29076,75
29768,75
29872,75
30496,75
30750,75
32232,75
32662,75
34240,75
34671,75
36252,75
36921,75
38893,75
39563,75
41558,75
42283,75
44406,75
45132,75
47258,75
48282,75
50733,75
51758,75
0,76
14,76
70,76
143,76
402,76
457,76
704,76
842,76
1683,76
1744,76
1909,76
2013,76
2706,76
2807,76
3432,76
3687,76
5171,76
5589,76
7179,76
7598,76
9194,76
9848,76
11835,76
12490,76
14485,76
15210,76
17333,76
18059,76
20185,76
21209,76
23660,76
24685,76
27075,76
27089,76
27144,76
27217,76
27484,76
27547,76
27799,76
27916,76
28761,76
28818,76
28990,76
29087,76
29787,76
29881,76
30506,76
30761,76
32245,76
32663,76
34253,76
34672,76
36268,76
36922,76
38909,76
39564,76
41559,76
42284,76
44407,76
45133,76
47259,76
48283,76
50734,76
51759,76
0,77
10,77
70,77
144,77
403,77
474,77
717,77
843,77
1683,77
1698,77
1909,77
2014,77
2695,77
2808,77
3414,77
3688,77
5149,77
5590,77
7157,77
7599,77
9169,77
9849,77
11810,77
12491,77
14456,77
15211,77
17304,77
18060,77
20154,77
21210,77
23629,77
24686,77
27074,77
27084,77
27145,77
27218,77
27477,77
27548,77
27791,77
27917,77
28757,77
28772,77
28983,77
29088,77
29769,77
29882,77
30488,77
30762,77
32223,77
32664,77
34231,77
34673,77
36243,77
36923,77
38884,77
39565,77
41530,77
42285,77
44378,77
45134,77
47228,77
48284,77
50703,77
51760,77
0,78
26,78
67,78
145,78
407,78
475,78
726,78
844,78
1683,78
1721,78
1899,78
2015,78
2702,78
2809,78
3433,78
3689,78
5172,78
5591,78
7180,78
7600,78
9195,78
9850,78
11836,78
12492,78
14486,78
15212,78
17334,78
18061,78
20186,78
21211,78
23661,78
24687,78
27075,78
27111,78
27147,78
27219,78
27485,78
27549,78
27800,78
27918,78
28761,78
28819,78
28981,78
29089,78
29789,78
29883,78
30507,78
30763,78
32246,78
32665,78
34254,78
34674,78
36269,78
36924,78
38910,78
39566,78
41560,78
42286,78
44408,78
45135,78
47260,78
48285,78
50735,78
51761,78
0,79
4,79
68,79
146,79
404,79
476,79
698,79
845,79
1684,79
1692,79
1905,79
2016,79
2701,79
2810,79
3399,79
3690,79
5173,79
5592,79
7181,79
7601,79
9196,79
9851,79
11837,79
12493,79
14487,79
15213,79
17335,79
18062,79
20187,79
21212,79
23662,79
24688,79
27074,79
27078,79
27142,79
27220,79
27478,79
27550,79
27772,79
27919,79
28758,79
28766,79
28979,79
29090,79
29775,79
29884,79
30473,79
30764,79
32247,79
32666,79
34255,79
34675,79
36270,79
36925,79
38911,79
39567,79
41561,79
42287,79
44409,79
45136,79
47261,79
48286,79
50736,79
51762,79
0,80
10,80
66,80
147,80
402,80
477,80
696,80
846,80
1683,80
1698,80
1893,80
2017,80
2706,80
2811,80
3423,80
3691,80
5158,80
5593,80
7166,80
7602,80
9178,80
9852,80
11819,80
12494,80
14468,80
15214,80
17316,80
18063,80
20166,80
21213,80
23641,80
24689,80
27074,80
27084,80
27140,80
27221,80
27476,80
27551,80
27770,80
27920,80
28757,80
28772,80
28967,80
29091,80
29780,80
29885,80
30497,80
30765,80
32232,80
32667,80
34240,80
34676,80
36252,80
36926,80
38893,80
39568,80
41542,80
42288,80
44390,80
45137,80
47240,80
48287,80
50715,80
51763,80
0,81
5,81
74,81
137,81
402,81
455,81
721,81
835,81
1684,81
1746,81
1910,81
2018,81
2696,81
2812,81
3434,81
3692,81
5168,81
5581,81
7176,81
7590,81
9190,81
9840,81
11831,81
12482,81
14488,81
15215,81
17336,81
18064,81
20188,81
21214,81
23663,81
24690,81
27074,81
27079,81
27148,81
27211,81
27476,81
27529,81
27795,81
27909,81
28758,81
28820,81
28984,81
29092,81
29770,81
29886,81
30508,81
30766,81
32242,81
32655,81
34250,81
34664,81
36264,81
36914,81
38905,81
39556,81
41562,81
42289,81
44410,81
45138,81
47262,81
48288,81
50737,81
51764,81
0,82
32,82
70,82
148,82
403,82
463,82
717,82
847,82
1683,82
1734,82
1909,82
2019,82
2695,82
2795,82
3414,82
3693,82
5174,82
5594,82
7182,82
7603,82
9197,82
9853,82
11838,82
12495,82
14489,82
15216,82
17337,82
18065,82
20189,82
21215,82
23664,82
24691,82
27074,82
27106,82
27145,82
27222,82
27477,82
27537,82
27791,82
27921,82
28757,82
28808,82
28983,82
29093,82
29769,82
29869,82
30488,82
30767,82
32248,82
32668,82
34256,82
34677,82
36271,82
36927,82
38912,82
39569,82
41563,82
42290,82
44411,82
45139,82
47263,82
48289,82
50738,82
51765,82
0,83
24,83
70,83
149,83
407,83
478,83
709,83
848,83
1682,83
1719,83
1904,83
2020,83
2709,83
2813,83
3435,83
3694,83
5138,83
5595,83
7146,83
7604,83
9157,83
9854,83
11798,83
12496,83
14490,83
15217,83
17338,83
18066,83
20190,83
21216,83
23665,83
24692,83
27074,83
27098,83
27145,83
27223,83
27481,83
27552,83
27783,83
27922,83
28756,83
28793,83
28978,83
29094,83
29783,83
29887,83
30509,83
30768,83
32212,83
32669,83
34220,83
34678,83
36231,83
36928,83
38872,83
39570,83
41564,83
42291,83
44412,83
45140,83
47264,83
48290,83
50739,83
51766,83
0,84
3,84
65,84
150,84
402,84
439,84
694,84
849,84
1684,84
1699,84
1898,84
2021,84
2696,84
2814,84
3392,84
3695,84
5157,84
5596,84
7165,84
7605,84
9177,84
9855,84
11818,84
